Specimen ID,Insitution or collector,Date DNA Extracted,Species,Museum Label,Caste,Species Determination By,Collection Month,Collection Day,Collection Year,Latitude,Longitude,Country,Place Name,No. of ITS PCR,Proportion positive for Nosema
NIP01155,LoganUSDABeeLab,4/19/2012,occidentalis,"Posey Lake, 2.5 mi SSW::: USA; Utah; Garfield; -::::::37.8388:::NOTES:",F,Messinger S.,,19,2000,37.93,-111.69,USA,"Posey Lake, Garfield UT",2,0.00
NIP01156,LoganUSDABeeLab,4/19/2012,occidentalis,"Posey Lake, 0.5 mi SSE::: USA; Utah; Garfield; -::::::37.9313:::NOTES:",F,Messinger S.,,19,2000,37.93,-111.69,USA,"Posey Lake, Garfield UT",3,0.00
NIP01157,LoganUSDABeeLab,4/19/2012,occidentalis,"Posey Lake, 0.5 mi SSE::: USA; Utah; Garfield; -::::::37.9313:::NOTES:",F,Messinger S.,,19,2000,37.93,-111.69,USA,"Posey Lake, Garfield UT",3,0.00
NIP01158,LoganUSDABeeLab,4/19/2012,occidentalis,"Posey Lake, 0.5 mi SSE::: USA; Utah; Garfield; -::::::37.9313:::NOTES:",F,Messinger S.,,19,2000,37.93,-111.69,USA,"Posey Lake, Garfield UT",3,0.00
NIP01159,LoganUSDABeeLab,4/19/2012,occidentalis,"Blubber Creek, jct Right Fork::: USA; Utah; Garfield; -::::::37.5494:::NOTES:",F,Messinger S.,,20,2000,37.84,-112.29,USA,"Bubbler Creek, jct Right Fork, Garfield UT",3,0.00
NIP01301,University of Colorado,3/6/2012,pensylvanicus,Chautauqua Park Boulder Open Space Boulder Co. CO coll M. Greel UCMC0083137,M,CL Boyd 2010,9,13,1991,39.999136,-105.281129,USA,"Chautauqua Park, Boulder, CO",3,0.00
NIP01302,University of Colorado,3/6/2012,pensylvanicus,Mt. Sanitas Trailhead Boulder Open Space Boulder Co. CO coll. Lislie Van Stotten,M,CL Boyd 2010,9,22,1991,40.020641,-105.294031,USA,"Mt. Sanitas Trailhead, Boulder, CO",3,0.00
NIP01303,University of Colorado,3/6/2012,pensylvanicus,COLO: Boulder Co. Dakota Valley Trail coll. K Dorrow UCMC0083139,M,CL Boyd 2010,9,24,1991,40.030188,-105.296155,USA,"Dakota Valley Trail, Boulder, CO",3,0.00
NIP01304,University of Colorado,3/6/2012,pensylvanicus,Boulder CO Senitas Valley Trail coll  C Mendenhall UCMC0083140,M,CL Boyd 2010,9,24,1991,40.023252,-105.296048,USA,"Senitas Valley Trail, Boulder, CO",3,0.00
NIP01305,University of Colorado,3/6/2012,pensylvanicus,COLO: Boulder Co. Mt Sanitas Trail 5800' coll L Clement UCMC0083141,M,CL Boyd 2010,9,24,1991,40.020641,-105.294031,USA,"Mt. Sanitas Trailhead, Boulder, CO",3,0.00
NIP01306,University of Colorado,3/6/2012,pensylvanicus,Sanitas Valley Trailhead Boulder open space Boulder Co. CO coll. T Bleuze UCMC00,M,CL Boyd 2010,9,24,1991,40.023252,-105.296048,USA,"Senitas Valley Trail, Boulder, CO",3,0.00
NIP01307,University of Colorado,3/6/2012,pensylvanicus,Sanitas Valley Trail Boulder open space Boulder Co. CO coll. T Maldonado UCMC008,M,CL Boyd 2010,9,24,1991,40.023252,-105.296048,USA,"Senitas Valley Trail, Boulder, CO",3,0.00
NIP01308,University of Colorado,3/6/2012,pensylvanicus,"CO, Boulder Co. Sanitas Valley Boulder Open Sp. coll. S Denton UCMC0083144",M,CL Boyd 2010,9,24,1991,40.023252,-105.296048,USA,"Senitas Valley Trail, Boulder, CO",3,0.00
NIP01309,University of Colorado,3/6/2012,pensylvanicus,"CO Boulder County 3700 Baseline, Boulder coll DP Craig at flower beds of St. And",,DP Craig,9,29,1993,39.999036,-105.246623,USA,"3700 Baseline, Boulder, CO",3,0.00
NIP01310,University of Colorado,3/6/2012,pensylvanicus,CO Boulder County Collins House Boulder coll D. Busch UCMC0084864,M,CL Boyd 2011,9,29,2000,40.014986,-105.270546,USA,"Collins House, Boulder, CO",3,1.00
NIP01311,University of Colorado,3/6/2012,occidentalis,"Gregory Canyon Boulder, CO vis: SALIX  UCMC0083349",Q,CL Boyd 2011,4,28,1991,39.987989,-105.305414,USA,"Gregory Canyon, Boulder CO",3,0.00
NIP01312,University of Colorado,3/6/2012,occidentalis,"Central City, CO El 8400' coll CPS UCMC0083351",Q,"CPS 1991, CL Boyd 2011",10,15,1987,39.801932,-105.514164,USA,"Central City, CO",3,0.00
NIP01313,University of Colorado,3/6/2012,occidentalis,Ralston Creek Jeff Co. Colo. El 2400m Vis: Dandelion Taraxacum UCMC0083353,Q,CL Boyd 2011,6,9,1991,39.809852,-105.092484,USA,"Ralston Creek, CO",3,0.00
NIP01314,University of Colorado,3/6/2012,occidentalis,USA Conejos Co. Colorado Los Pinos 9920' at flowers of Taraxacum coll. AL Hicks ,Q,CL Boyd 2011,6,17,2000,37.268971,-106.252214,USA,"Los Pinos, CO",3,1.00
NIP01315,University of Colorado,3/15/2012,occidentalis,"Denver, Colo. Coll CP Slater UCMC0084799",M,CL Boyd 2011,8,20,1985,39.739154,-104.984703,USA,"Denver, CO",3,0.00
NIP01316,University of Colorado,3/15/2012,occidentalis,"Central City, Co coll. CP Slater 8400' Vis. Ball-shaped Senecio with narrow leav",M,"SJ Hinners 2005, CL Boyd 2011",9,27,1986,39.801932,-105.514164,USA,"Central City, CO",3,0.00
NIP01317,University of Colorado,3/15/2012,occidentalis,USA: Big Horn CO. Wyoming 15mi NE of Hyattville 9280' Lower Paint Rock Lake at f,M,,8,6,2000,44.39336,-107.381904,USA,"LOwer Paint Rock Lake, WY",3,0.00
NIP01318,University of Colorado,3/15/2012,occidentalis,USA: Jackson Co. COLORADO Chedse CRK & FR626 meadow 8800' at flowers  Lupinus ar,W,CL Boyd 2011,7,8,2000,40.689531,-106.247277,USA,"ChedseCrk & FR626 meadow, CO",3,0.00
NIP01319,University of Colorado,3/15/2012,occidentalis,"USA: Masa Coutny, COLORADO 2miNW of Skayway on CO-65 8750'flwrs Epilobium angust",W,CL Boyd 2011,7,23,2002,38.827744,-104.873772,USA,2mi NW of Skyway CO,3,0.33
NIP01320,University of Colorado,3/15/2012,occidentalis,USA: Jackson Co. COLORADO Chedse CRK & FR626 meadow 8800' at flowers  Potentilla,W,CL Boyd 2011,7,8,2000,40.689531,-106.247277,USA,"ChedseCrk & FR626 meadow, CO",3,0.33
NIP01321,University of Colorado,3/15/2012,occidentalis,Boulder Co. Boulder CU Campus coll DH Theodoratus UCMC0084800,M,CL Boyd 2011,9,11,1993,40.008573,-105.271747,USA,"CU Campus, Boulder, CO",3,0.33
NIP01322,University of Colorado,3/15/2012,occidentalis,CO Boulder Co. St. Andrews Church S of Baseline Rd. Boulder coll. A Dori UCMC008,M,CL Boyd 2011,9,5,1995,39.999036,-105.246623,USA,"3700 Baseline, Boulder Co",3,0.00
NIP01323,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47689 UCMC0085278,W,,6,17,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01324,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47709 UCMC0085282,W,,6,19,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01325,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47714 UCMC0085285,W,,6,20,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01326,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47730 UCMC0085294,W,,6,20,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01327,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47770 UCMC0085307,W,,6,21,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01328,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47774 UCMC0085310,W,,6,21,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01329,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47792 UCMC0085323,W,,6,21,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01330,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47809 UCMC0085335,W,,6,22,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01331,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47859 UCMC0085356,W,,6,23,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01332,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47896 UCMC0085116,W,,6,24,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01333,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47897 UCMC0085117,W,,6,24,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01334,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47902 UCMC0085121,W,,6,24,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01335,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47904 UCMC0085123,W,,6,24,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01336,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47905 UCMC0085124,W,,6,24,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01337,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47907 UCMC0085126,W,,6,24,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01338,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47979 UCMC0085426,W,,6,26,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01339,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48038 UCMC0085455,W,,6,26,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01340,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48097 UCMC0085266,W,,6,28,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01341,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48099 UCMC0085268,W,,6,28,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01342,University of Colorado,3/15/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48074 UCMC0085484,W,,6,28,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01343,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48077 UCMC0085487,W,,6,28,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01344,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 46863 UCMC0085115,W,,7,7,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01345,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48390 UCMC0085554,W,,7,7,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01346,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48424 UCMC0085580,W,,7,8,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01347,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 46940 UCMC0085166,W,,7,9,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01348,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 48381 UCMC0085571,W,,7,7,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01349,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 47011 UCMC0085167,W,,7,12,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01350,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 49057 UCMC0085655,W,,7,25,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01351,University of Colorado,3/28/2012,occidentalis,Teton Co. Wyo coll. LW Macior No. 49308 UCMC0085657,W,,8,2,1995,43.853632,-110.631449,USA,Teton Co. WY,3,0.00
NIP01352,UC Berkeley,3/28/2012,occidentalis,CA: Contra Costa Co. brooks Island coll. JA Powell JPS21022,M,"JS Ascher, JB Koch 2010, RW Thorp 2012",10,14,1994,37.897887,-122.356803,USA,"Brooks Island, CA",3,0.00
NIP01420,UC Berkeley,4/2/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8558",W,"JB Koch 2009, RW Thorp 2012",8,8,1985,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01421,UC Berkeley,4/2/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8559",W,JB Koch 2009,8,9,1985,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01422,UC Berkeley,4/2/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8560",W,JB Koch 2009,8,9,1985,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01423,UC Berkeley,4/2/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8561",W,JB Koch 2009,8,9,1985,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01424,UC Berkeley,4/2/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8562",W,JB Koch 2009,8,8,1985,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01425,UC Berkeley,4/2/2012,terricola,1mi SE McLeod Richland Co. ND coll JR Powers JPS8576,W,JB Koch 2009,8,18,2000,46.385694,-97.281704,USA,"1mi SE McLeod, ND",3,0.00
NIP01426,UC Berkeley,4/2/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8577",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01427,UC Berkeley,4/4/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8578",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01428,UC Berkeley,4/4/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8579",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01429,UC Berkeley,4/4/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8780",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01430,UC Berkeley,4/4/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8581",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01431,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers  JPS8584",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.33
NIP01432,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8585",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01433,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8586",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01434,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8587",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01435,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8588",W,JB Koch 2009,8,11,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01436,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8590",W,JB Koch 2009,8,11,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01437,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8591",W,JB Koch 2009,8,11,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01438,UC Berkeley,4/4/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8592",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01439,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8593",W,JB Koch 2009,8,11,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01440,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8594",W,JB Koch 2009,8,12,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01441,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8595",W,JB Koch 2009,8,12,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01442,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8596",W,JB Koch 2009,8,12,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01443,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8597",W,JB Koch 2009,8,12,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01444,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8598",W,JB Koch 2009,8,12,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01445,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8599",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01446,UC Berkeley,4/4/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8600",W,JB Koch 2009,8,11,1995,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01447,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8602",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01448,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8603",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01449,UC Berkeley,4/4/2012,terricola,"17mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8604",W,JB Koch 2009,8,9,1994,49.65599,-94.239864,Canada,"17 mi SE Kenora, ON",3,0.00
NIP01450,UC Berkeley,4/4/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8610",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01451,UC Berkeley,4/4/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8611",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01452,UC Berkeley,4/4/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8613",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01453,UC Berkeley,4/4/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8614",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01454,UC Berkeley,4/4/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8615",W,JB Koch 2009,7,29,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01455,UC Berkeley,4/9/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8616",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01456,UC Berkeley,4/9/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8617",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01457,UC Berkeley,4/9/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8618",W,JB Koch 2009,7,29,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01458,UC Berkeley,4/9/2012,terricola,"20mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8619",W,JB Koch 2009,7,28,1997,49.620735,-94.162445,Canada,"20 mi SE Kenora, ON",3,0.00
NIP01459,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8620",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01460,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8621",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01461,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8622",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01462,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8623",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01463,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8624",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01464,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8625",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.33
NIP01465,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8626",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01466,UC Berkeley,4/9/2012,terricola,"nr. Little Toad Lk Becker Co., MN coll JR Powers JPS8627",W,JB Koch 2009,7,4,1994,46.833287,-95.565721,USA,"Little Toad Lake, MN",3,1.00
NIP01467,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8628",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01468,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8629",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.33
NIP01469,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8630",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01470,UC Berkeley,4/9/2012,terricola,"nr. Little Toad Lk Becker Co., MN coll JR Powers JPS8631",W,JB Koch 2009,7,2,1994,46.833287,-95.565721,USA,"Little Toad Lake, MN",3,0.00
NIP01471,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8632",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01472,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8633",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01473,UC Berkeley,4/9/2012,terricola,"nr. Little Toad Lk Becker Co., MN coll JR Powers JPS8634",W,JB Koch 2009,7,4,1994,46.833287,-95.565721,USA,"Little Toad Lake, MN",3,0.00
NIP01474,UC Berkeley,4/9/2012,terricola,"9mi NE Little Toad Lk Becker Co., MN coll. JR Powers JPS8635",W,JB Koch 2009,7,3,1994,46.921443,-95.417633,USA,"9 mi NE Little Toad Lake, MN",3,0.00
NIP01475,UC Berkeley,4/9/2012,terricola,1mi SE McLeod Richland Co. ND coll JR Powers JPS8636,W,JB Koch 2009,8,22,2000,46.385694,-97.281704,USA,"1mi SE McLeod, ND",3,0.33
NIP01476,UC Berkeley,4/9/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8641",W,JB Koch 2009,8,8,1993,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01477,UC Berkeley,4/9/2012,terricola,"19mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8642",W,JB Koch 2009,8,12,1993,49.587041,-94.134121,Canada,"19 mi SE Kenora, ON",3,0.00
NIP01478,UC Berkeley,4/9/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8643",W,JB Koch 2009,8,8,1993,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01479,UC Berkeley,4/9/2012,terricola,"19mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8644",W,JB Koch 2009,8,12,1993,49.587041,-94.134121,Canada,"19 mi SE Kenora, ON",3,0.00
NIP01480,UC Berkeley,4/9/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8645",W,JB Koch 2009,8,8,1993,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01481,UC Berkeley,4/9/2012,terricola,"19mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8646",W,JB Koch 2009,8,12,1993,49.587041,-94.134121,Canada,"19 mi SE Kenora, ON",3,0.00
NIP01482,UC Berkeley,4/9/2012,terricola,"19mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8647",W,JB Koch 2009,8,12,1993,49.587041,-94.134121,Canada,"19 mi SE Kenora, ON",3,0.00
NIP01483,UC Berkeley,4/11/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8648",W,JB Koch 2009,8,10,1993,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.00
NIP01484,UC Berkeley,4/11/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8649",W,JB Koch 2009,8,10,1993,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.33
NIP01485,UC Berkeley,4/11/2012,terricola,"15mi SE Kenora, Ontario, CANADA coll. JR Powers JPS8650",W,JB Koch 2009,8,8,1993,49.621951,-94.213943,Canada,"15 mi SE Kenora, ON",3,0.33
